Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31666.0,634.074,239.1318,168.6054,1.4183,0.709135,32105.0,200.7957,0.7715,0.986349,0.989757,0.839686,0.0075516,0.0053244,0.705073,0.828224,SEKER
59757.0,951.609,381.5648,199.4016,1.9135,0.852585,60454.0,275.8344,0.807036,0.988462,0.829239,0.722903,0.0063853,0.0033369,0.522589,0.714562,CALI
31660.0,639.596,243.8396,165.3192,1.475,0.735077,31932.0,200.7769,0.826334,0.991486,0.972559,0.823397,0.0077017,0.0052216,0.677983,0.816387,DERMASON
67693.0,948.162,356.5616,241.7231,1.4751,0.735128,68616.0,293.5799,0.708479,0.986546,0.946209,0.823364,0.0052673,0.0035709,0.677928,0.812286,BARBUNYA
69596.0,971.416,382.179,231.8615,1.6483,0.794944,70092.0,297.6787,0.791826,0.992933,0.926798,0.778899,0.0054914,0.0033315,0.606683,0.773394,BARBUNYA
71072.0,955.015,347.9761,260.0502,1.3381,0.664462,72069.0,300.8176,0.81319,0.986168,0.979232,0.864478,0.0048961,0.003659,0.747322,0.85252,BARBUNYA
44261.0,781.2,311.9788,180.638,1.7271,0.815322,44776.0,237.3926,0.87,0.988505,0.9114,0.760925,0.0070486,0.0040812,0.579007,0.752178,SIRA
33039.0,651.952,242.1171,173.7444,1.3935,0.696451,33685.0,205.1012,0.837786,0.98082,0.976798,0.847116,0.0073282,0.0052588,0.717605,0.830868,SEKER
37839.0,721.772,266.8852,180.5178,1.4784,0.736546,38361.0,219.4938,0.678216,0.986377,0.912735,0.822428,0.0070533,0.0047707,0.676387,0.811224,SEKER
81282.0,1060.481,403.2239,256.6596,1.571,0.771261,82310.0,321.7006,0.755316,0.987511,0.908233,0.797821,0.0049608,0.0031576,0.636519,0.787857,CALI
48526.0,823.937,318.1849,194.1797,1.6386,0.792191,48780.0,248.566,0.791311,0.994796,0.898245,0.7812,0.006557,0.0040016,0.610273,0.777135,SIRA
51549.0,869.994,351.5399,186.7053,1.8829,0.847305,52319.0,256.192,0.728517,0.985275,0.855852,0.728771,0.0068195,0.0036219,0.531107,0.71804,HOROZ
82383.0,1096.295,447.1456,234.5849,1.9061,0.851332,83325.0,323.8728,0.809996,0.988701,0.861378,0.724312,0.0054276,0.0028475,0.524628,0.716128,CALI
37446.0,724.805,286.6386,166.3334,1.7233,0.81441,38088.0,218.3519,0.782304,0.983137,0.895719,0.761767,0.0076547,0.004442,0.58029,0.748922,SIRA
28442.0,623.328,234.2789,154.5746,1.5156,0.751451,28798.0,190.2986,0.759136,0.987654,0.919895,0.812274,0.0082371,0.0054347,0.659789,0.802245,DERMASON
77242.0,1031.043,411.4138,239.0477,1.7211,0.813875,78073.0,313.6041,0.757768,0.989358,0.913081,0.762259,0.0053263,0.0030948,0.581039,0.754148,CALI
34961.0,693.357,267.4973,166.406,1.6075,0.78295,35459.0,210.9814,0.797762,0.985937,0.91385,0.788724,0.0076514,0.0047598,0.622085,0.777632,SIRA
51175.0,910.049,389.2915,167.3759,2.3259,0.902853,52178.0,255.2607,0.754661,0.980782,0.776494,0.655706,0.0076071,0.0032707,0.42995,0.643104,HOROZ
53084.0,864.274,348.6218,193.8752,1.7982,0.831103,53499.0,259.979,0.707361,0.992243,0.893045,0.745734,0.0065673,0.0036522,0.556119,0.739949,HOROZ
32664.0,680.949,263.5705,157.7905,1.6704,0.800999,33066.0,203.9336,0.764271,0.987842,0.885214,0.773735,0.0080692,0.0048307,0.598665,0.764327,DERMASON
158882.0,1420.738,527.0717,383.8084,1.3733,0.685375,161705.0,449.7716,,0.98254,0.989135,0.853341,0.0033174,0.0024157,0.72819,0.838441,BOMBAY
40255.0,732.136,268.754,190.7094,1.4092,0.704599,40855.0,226.3933,0.781426,0.985307,0.943721,0.842381,0.0066763,0.0047376,0.709606,0.830004,SEKER
70882.0,956.157,338.712,266.4503,1.2712,0.61739,72113.0,300.4162,0.699655,0.982935,0.974289,0.886937,0.0047785,0.0037591,0.786657,0.871802,BARBUNYA
84125.0,1091.224,414.1667,258.6199,1.6014,0.781077,84676.0,327.2793,0.656473,0.993501,0.887787,0.790211,0.0049232,0.0030742,0.624434,0.785076,CALI
38801.0,706.832,257.4715,191.8793,1.3418,0.666791,39037.0,222.2689,0.676109,0.993957,0.975943,0.863275,0.0066356,0.0049452,0.745245,0.858059,SEKER
70673.0,1018.17,388.5247,231.6032,1.6775,0.802903,72055.0,299.9726,0.76832,0.98082,0.856687,0.772081,0.0054975,0.0032771,0.596109,0.757273,CALI
35826.0,698.07,262.1588,173.9995,1.5067,0.747983,36091.0,213.5778,0.753831,0.992671,0.923877,0.814689,0.0073175,0.0048567,0.663718,0.808718,DERMASON
34047.0,667.253,239.5558,180.9601,1.3238,0.655266,34434.0,208.2067,0.811759,0.988751,0.960967,0.869137,0.007036,0.005315,0.755399,0.85936,SEKER
170216.0,1506.667,556.4368,389.488,1.4286,0.714174,171960.0,465.5378,0.689531,0.989856,0.94227,0.836641,0.003269,0.0022882,0.699968,0.828154,BOMBAY
47405.0,822.756,319.0358,189.187,1.6864,0.805205,48426.0,245.6775,0.722736,0.978899,0.880012,0.770062,0.0067301,0.0039909,0.592996,0.753814,SIRA
52837.0,900.992,376.3041,178.7755,2.1049,0.879941,53421.0,259.3723,0.778449,0.989071,0.817909,0.689262,0.007122,0.0033835,0.475083,0.681729,HOROZ
49145.0,833.608,354.6645,176.4312,2.0102,0.867487,49931.0,250.1477,0.757268,0.984262,0.888729,0.705308,0.0072166,0.00359,0.49746,0.694208,SIRA
34607.0,674.981,234.0973,188.2249,1.2437,0.594568,35160.0,209.9118,0.8514,0.98427,0.954532,0.896686,0.0067645,0.0054389,0.804045,0.882581,SEKER
41266.0,774.413,310.9949,168.9464,1.8408,0.839574,41740.0,229.2193,0.733088,0.988645,0.864683,0.737051,0.0075364,0.0040941,0.543245,0.728682,SIRA
171707.0,1553.287,565.3685,386.6925,1.4621,0.729514,174547.0,467.5722,0.767908,0.983728,0.894321,0.827022,0.0032926,0.0022521,0.683965,0.813565,BOMBAY
35170.0,672.025,236.7931,189.1113,1.2521,0.601816,35770.0,211.6134,0.806558,0.983233,0.978624,0.893664,0.0067328,0.005377,0.798635,0.87868,SEKER
56286.0,927.368,390.5037,183.5219,2.1278,0.882687,56937.0,267.705,0.715934,0.988566,0.822448,0.685538,0.0069378,0.0032605,0.469962,0.677699,HOROZ
61036.0,957.702,401.3464,193.632,2.0727,0.87592,61605.0,278.7714,0.735505,0.990763,0.836249,0.694591,0.0065756,0.0031724,0.482456,0.688174,HOROZ
64618.0,968.233,389.4433,211.2615,1.8434,0.840075,65373.0,286.8351,0.789294,0.988451,0.866174,0.736526,0.0060268,0.0032694,0.54247,0.72802,CALI
77228.0,1005.896,384.1882,255.9405,1.5011,0.745786,77754.0,313.5751,0.784633,0.993233,0.959129,0.816202,0.0049747,0.0033141,0.666185,0.810679,BARBUNYA
35049.0,700.199,282.5647,157.9329,1.7891,0.829217,35333.0,211.2493,0.765017,0.99196,0.898352,0.747614,0.0080619,0.004506,0.558927,0.741603,DERMASON
40814.0,737.998,270.0444,192.4371,1.4033,0.701557,40933.0,227.9618,0.76444,0.997103,0.941702,0.844164,0.0066164,0.0047149,0.712613,0.841719,SIRA
28028.0,597.7,226.8742,157.2963,1.4423,0.72063,28414.0,188.9087,0.755509,0.986424,0.985908,0.832658,0.0080945,0.0056121,0.693319,0.821354,DERMASON
35858.0,692.054,265.8858,171.713,1.5484,0.763494,36069.0,213.6728,0.736453,0.994168,0.940846,0.803626,0.0074149,0.0047887,0.645815,0.798939,SEKER
71426.0,980.324,357.5104,254.3761,1.4054,0.702665,72065.0,301.5661,0.741337,0.991125,0.933954,0.843517,0.0050053,0.0035614,0.711521,0.836031,BARBUNYA
81674.0,1091.904,443.2759,234.5964,1.8895,0.848476,82873.0,322.4762,0.811403,0.985541,0.860847,0.727484,0.0054274,0.0028723,0.529233,0.716965,CALI
32230.0,664.605,241.3978,169.9929,1.42,0.709999,32634.0,202.5733,0.676328,0.987618,0.91693,0.839168,0.00749,0.0052744,0.704202,0.828777,DERMASON
32347.0,661.577,273.3359,150.6787,1.814,0.834335,32594.0,202.9431,0.733299,0.99244,0.928726,0.742468,0.00845,0.0046581,0.551258,0.736854,DERMASON
52479.0,890.128,367.6771,181.7315,2.0232,0.869309,53114.0,258.4928,0.827188,0.988048,0.832323,0.703043,0.0070062,0.0034629,0.494269,0.69464,HOROZ
160509.0,1483.804,582.279,350.9776,1.659,0.797919,162140.0,452.0695,0.804176,0.989945,0.916131,0.77638,0.0036277,0.0021866,0.602765,0.768573,BOMBAY
35825.0,675.214,233.9164,194.9979,1.1996,0.552336,36505.0,213.5725,0.765573,0.981358,0.987434,0.913029,0.0065295,0.0054431,0.833622,0.896009,SEKER
69648.0,979.901,351.6796,252.1566,1.3947,0.697066,70708.0,297.7891,0.809283,0.985001,0.911492,0.846762,0.0050494,0.0036205,0.717007,0.834061,BARBUNYA
70716.0,1014.24,415.4563,216.7227,1.917,0.85316,71516.0,300.0647,0.768792,0.988817,0.863869,0.722253,0.005875,0.0030647,0.52165,0.714176,CALI
56627.0,949.954,403.1401,178.8466,2.2541,0.896208,57265.0,268.5149,0.737626,0.988873,0.788553,0.666059,0.0071192,0.0031583,0.443634,0.658647,HOROZ
45207.0,806.433,317.1105,181.5135,1.747,0.819976,45994.0,239.9163,0.729825,0.982908,0.87354,0.75657,0.0070146,0.0040151,0.572398,0.743638,SIRA
43938.0,815.99,351.2323,159.2785,2.2051,0.891264,44696.0,236.5243,0.791592,0.983034,0.829243,0.673413,0.0079938,0.0036251,0.453485,0.661988,HOROZ
44259.0,787.104,314.1356,179.3887,1.7511,0.820912,45174.0,237.3865,0.724127,0.979742,0.897735,0.755682,0.0070977,0.0040532,0.571055,0.740373,SIRA
74773.0,993.666,356.8399,266.799,1.3375,0.664069,76160.0,308.5523,0.767589,0.981797,0.951648,0.86468,0.0047723,0.0035681,0.747672,0.848941,BARBUNYA
35875.0,685.683,256.4584,178.1076,1.4399,0.719503,36475.0,213.7222,0.726226,0.983553,0.958855,0.83336,0.0071487,0.0049647,0.694489,0.819653,DERMASON
78438.0,1037.692,415.7916,240.1939,1.7311,0.816264,79412.0,316.0231,0.75213,0.987742,0.915378,0.760052,0.0053009,0.0030622,0.577679,0.750735,BARBUNYA
37024.0,703.426,274.5982,171.6687,1.5996,0.780494,37274.0,217.1173,0.708262,0.993288,0.94027,0.790673,0.0074168,0.0046367,0.625163,0.785365,SIRA
50409.0,810.989,311.4694,206.0645,1.5115,0.749867,51117.0,253.3432,0.717624,0.986157,0.963138,0.813381,0.0061788,0.0040878,0.661588,0.802121,SIRA
36260.0,677.256,240.2525,192.1631,1.2503,0.600216,36760.0,214.8666,0.775439,0.986402,0.993418,0.894337,0.0066258,0.0052996,0.799838,0.882176,SIRA
79412.0,1031.625,388.8431,260.0298,1.4954,0.743508,80177.0,317.9792,0.744877,0.990466,0.937677,0.817757,0.0048965,0.0032744,0.668727,0.809961,BARBUNYA
45308.0,779.127,283.7684,203.2933,1.3959,0.697684,45862.0,240.1837,0.71149,0.987922,0.937929,0.846408,0.0062631,0.0044869,0.716406,0.836184,SEKER
39762.0,772.335,323.5731,156.4606,2.0681,0.875322,40093.0,225.0032,0.677413,0.991745,0.837657,0.695371,0.0081378,0.0039349,0.48354,0.68963,HOROZ
33300.0,683.698,255.2243,166.1233,1.5364,0.759171,33593.0,205.9095,0.674409,0.991276,0.895209,0.806778,0.0076644,0.0049887,0.650891,0.79974,DERMASON
39982.0,708.994,246.5873,206.4463,1.1944,0.546876,40361.0,225.6259,0.776895,0.990619,0.999523,0.914994,0.0061674,0.0051634,0.837214,0.90641,SEKER
46704.0,793.385,311.4773,190.9148,1.6315,0.790135,47234.0,243.8558,0.687592,0.98879,0.932391,0.782901,0.0066691,0.0040877,0.612933,0.774124,SIRA
34445.0,698.21,281.4028,155.8518,1.8056,0.832624,34965.0,209.4209,0.772502,0.985139,0.887907,0.744203,0.0081696,0.0045246,0.553839,0.733144,DERMASON
38034.0,705.883,265.735,182.2348,1.4582,0.727812,38473.0,220.0595,0.650887,0.988576,0.959212,0.828116,0.0069868,0.0047914,0.685776,0.818656,SEKER
32451.0,672.562,255.6427,161.6225,1.5817,0.774789,32810.0,203.2674,0.762285,0.989058,0.901511,0.795123,0.0078779,0.0049805,0.63222,0.786423,DERMASON
54170.0,899.539,386.0503,178.6597,2.1608,0.886469,55171.0,262.6245,0.762083,0.981851,0.841261,0.680286,0.0071266,0.0032981,0.462789,0.667939,HOROZ
52870.0,855.065,327.0641,205.8207,1.5891,0.777164,53936.0,259.4544,0.791606,0.980244,0.908707,0.793283,0.0061862,0.0038929,0.629298,0.777611,SIRA
34550.0,677.046,249.9035,176.0273,1.4197,0.709822,34866.0,209.7375,0.739318,0.990916,0.947143,0.839274,0.0072332,0.0050949,0.704381,0.83165,DERMASON
48384.0,867.238,362.8611,169.7732,2.1373,0.883795,48751.0,248.2017,0.718347,0.992476,0.808411,0.684013,0.0074997,0.0035089,0.467874,0.678867,HOROZ
77131.0,1036.667,399.6078,245.758,1.626,0.788529,78136.0,313.3797,0.731784,0.987147,0.90191,0.784218,0.0051809,0.0031862,0.614998,0.774139,CALI
50662.0,896.922,387.9039,166.2921,2.3327,0.90345,51332.0,253.979,0.778818,0.986952,0.791382,0.654747,0.0076566,0.0032824,0.428694,0.646205,HOROZ
60733.0,971.955,411.3031,188.0054,2.1877,0.889417,61452.0,278.0777,0.747202,0.98829,0.807867,0.676089,0.0067724,0.0030956,0.457097,0.668172,HOROZ
26154.0,583.419,225.6638,147.5666,1.5292,0.756562,26501.0,182.4841,0.821639,0.98691,0.965582,0.808655,0.0086282,0.0056422,0.653922,0.798069,DERMASON
42247.0,747.508,292.1313,184.1294,1.5866,0.776354,42582.0,231.9267,0.749881,0.992112,0.9501,0.793912,0.0069149,0.0043584,0.630297,0.78765,SEKER
48639.0,807.439,308.4544,200.7717,1.5363,0.759167,49570.0,248.8553,0.725319,0.981224,0.937506,0.806781,0.0063417,0.0041278,0.650896,0.791633,SIRA
28050.0,603.965,221.1617,161.4876,1.3695,0.683256,28412.0,188.9838,0.747168,0.987283,0.966329,0.854505,0.0078844,0.0057571,0.730179,0.843638,DERMASON
42303.0,745.682,267.8481,201.0926,1.332,0.660562,42541.0,232.0825,0.726331,0.994406,0.956043,0.86647,0.0063316,0.0047536,0.750771,0.861623,SEKER
49844.0,899.536,381.9466,166.1577,2.2987,0.900417,50555.0,251.9194,0.767148,0.985942,0.77408,0.659567,0.0076628,0.0033336,0.435029,0.650295,HOROZ
30401.0,643.705,250.7132,154.3927,1.6239,0.787892,30711.0,196.7442,0.772801,0.989915,0.921998,0.784738,0.0082468,0.0050785,0.615814,0.776824,DERMASON
30370.0,644.735,254.5742,151.8917,1.676,0.802501,30930.0,196.6411,0.766115,0.981874,0.91809,0.772431,0.0083825,0.0050014,0.59665,0.75843,DERMASON
74738.0,1019.187,393.9641,241.5427,1.631,0.789999,76145.0,308.4787,0.766515,0.981516,0.904154,0.783012,0.0052713,0.0032319,0.613108,0.768539,CALI
57428.0,879.875,328.0707,222.8776,1.472,0.733807,58365.0,270.4064,0.722608,0.983938,0.932162,0.824232,0.0057127,0.003881,0.679358,0.810994,BARBUNYA
77494.0,1070.034,436.5175,226.0362,1.9312,0.855491,78581.0,314.1158,0.747863,0.986176,0.85052,0.719595,0.0056329,0.0029168,0.517817,0.709647,CALI
32010.0,655.653,241.0726,169.0643,1.4259,0.712866,32445.0,201.8831,0.767799,0.986607,0.935731,0.837437,0.0075311,0.0052816,0.7013,0.826221,DERMASON
79013.0,1044.448,409.0984,245.9139,1.6636,0.799165,79780.0,317.1797,0.737481,0.990388,0.9102,0.775314,0.0051776,0.0031123,0.601112,0.767862,CALI
30327.0,621.796,225.5436,171.2003,1.3174,0.651025,30708.0,196.5023,0.727319,0.987574,0.985687,0.871238,0.0074371,0.0056452,0.759056,0.860412,DERMASON
51288.0,844.69,317.8393,205.4561,1.547,0.762986,51660.0,255.5426,0.829949,0.992793,0.9033,0.803999,0.0061971,0.0040059,0.646415,0.798205,SIRA
43894.0,782.848,299.714,186.4712,1.6073,0.782887,44537.0,236.4065,0.814394,0.985565,0.900043,0.788774,0.0068281,0.0042482,0.622164,0.777387,SIRA
40752.0,731.44,292.6842,177.2783,1.651,0.795695,41191.0,227.7862,0.731616,0.989324,0.957187,0.778266,0.0071822,0.0043502,0.605698,0.769957,SIRA
54774.0,937.772,383.6941,181.7604,2.111,0.88068,55380.0,264.0841,0.742395,0.989057,0.78269,0.688267,0.007005,0.0033184,0.473712,0.680735,HOROZ
42031.0,722.484,257.3714,207.9311,1.2378,0.589315,42596.0,231.3342,0.659196,0.986724,1.011865,0.898834,0.0061234,0.0049471,0.807903,0.886902,SEKER
69788.0,990.533,397.3166,223.6428,1.7766,0.826536,70700.0,298.089,0.748848,0.987099,0.893828,0.750255,0.0056932,0.0032046,0.562883,0.740576,CALI
41950.0,746.536,285.8893,186.8305,1.5302,0.756921,42257.0,231.1122,0.741093,0.992746,0.945897,0.808397,0.0068149,0.0044536,0.653506,0.802533,SEKER
43721.0,758.939,266.8294,208.6231,1.279,0.623454,44333.0,235.9381,0.815297,0.986176,0.953854,0.884228,0.0061031,0.0047717,0.78186,0.872005,SEKER
34027.0,666.152,254.3095,170.3607,1.4928,0.742456,34629.0,208.145,0.752004,0.982619,0.963572,0.818471,0.0074738,0.0050067,0.669895,0.804246,DERMASON
50180.0,836.275,340.1276,187.8455,1.8107,0.833659,50615.0,252.7676,0.684729,0.991408,0.901664,0.743155,0.0067781,0.0037434,0.552279,0.73677,SIRA
25344.0,571.459,205.8486,156.7605,1.3131,0.648126,25507.0,179.6355,0.785618,0.993592,0.975246,0.872659,0.0081222,0.0061853,0.761533,0.867067,SEKER
34229.0,693.023,264.5957,164.7117,1.6064,0.782617,34695.0,208.763,0.751026,0.986579,0.895596,0.788989,0.0077301,0.004812,0.622503,0.778399,DERMASON
35751.0,693.942,260.9739,174.4205,1.4962,0.743852,36323.0,213.3523,0.625671,0.984235,0.932927,0.817523,0.0072998,0.0048788,0.668345,0.804635,SEKER
73480.0,1003.596,383.4876,243.9663,1.5719,0.771542,74201.0,305.8726,0.6787,0.990289,0.916776,0.797608,0.0052189,0.0033202,0.636178,0.789862,CALI
37732.0,701.812,245.3797,195.7866,1.2533,0.6028,38136.0,219.185,0.845119,0.989409,0.962675,0.893248,0.0065032,0.0051889,0.797892,0.883788,SEKER
45212.0,778.278,289.443,198.8862,1.4553,0.726531,45892.0,239.9296,0.843706,0.985183,0.93799,0.828936,0.0064018,0.0043989,0.687134,0.816653,SEKER
48409.0,872.212,367.7961,167.5831,2.1947,0.890164,49115.0,248.2668,0.77337,0.985625,0.799638,0.675012,0.0075977,0.0034618,0.455641,0.665309,HOROZ
48304.0,886.728,375.8936,163.6176,2.2974,0.900297,48801.0,247.9976,0.776636,0.989823,0.771994,0.659755,0.0077818,0.0033872,0.435276,0.65304,HOROZ
33293.0,661.826,254.5446,166.5317,1.5285,0.756292,33546.0,205.8877,0.76256,0.992459,0.955153,0.808847,0.0076456,0.005002,0.654234,0.802747,DERMASON
71054.0,977.022,359.1047,251.9292,1.4254,0.712622,72045.0,300.7806,0.854187,0.986242,0.935385,0.837585,0.005054,0.0035456,0.701548,0.826061,BARBUNYA
43988.0,779.076,278.3146,201.2366,1.383,0.690791,44389.0,236.6582,0.742126,0.990965,0.910716,0.850326,0.0063271,0.0045748,0.723054,0.842644,SIRA
65206.0,948.982,359.1394,231.1708,1.5536,0.765295,66312.0,288.1363,0.842476,0.98332,0.909871,0.802297,0.0055078,0.0035453,0.64368,0.788915,CALI
38983.0,723.467,273.3657,181.5675,1.5056,0.747561,39307.0,222.7876,0.751933,0.991756,0.935933,0.81498,0.0070125,0.0046576,0.664193,0.808261,SIRA
163998.0,1483.027,596.2106,350.2269,1.7024,0.809281,165463.0,456.9562,0.761729,0.991146,0.937025,0.766434,0.0036355,0.0021356,0.587421,0.759648,BOMBAY
31010.0,651.276,245.9297,160.546,1.5318,0.757519,31389.0,198.7034,0.728314,0.987909,0.918714,0.807968,0.0079307,0.0051773,0.652813,0.798199,DERMASON
26357.0,605.445,229.3985,146.2926,1.5681,0.770266,26342.0,183.192,0.750792,1.000595,0.903572,0.798575,0.0087034,0.0055503,0.637722,0.799051,DERMASON
42645.0,736.483,257.8393,210.5868,1.2244,0.577011,43292.0,233.0183,0.760273,0.985055,0.987994,0.903735,0.0060462,0.0049381,0.816737,0.890228,SEKER
33187.0,681.866,260.6732,162.1008,1.6081,0.783133,33543.0,205.561,0.701219,0.989397,0.89698,0.788577,0.0078546,0.0048844,0.621854,0.780216,DERMASON
49902.0,827.1,337.7093,188.1434,1.795,0.830434,50586.0,252.067,0.734714,0.986487,0.916677,0.746402,0.0067674,0.0037702,0.557116,0.736316,SIRA
41008.0,745.853,277.2381,188.333,1.4721,0.733843,41745.0,228.5018,0.688962,0.982352,0.926344,0.824208,0.0067606,0.0045926,0.679319,0.809663,SIRA
45337.0,779.026,304.5437,189.5436,1.6067,0.782711,45710.0,240.2588,0.719608,0.991834,0.93876,0.788914,0.0067174,0.0041808,0.622385,0.782472,SIRA
36365.0,730.67,297.6231,155.5687,1.9131,0.852515,36799.0,215.1763,0.664662,0.988205,0.855944,0.722982,0.0081844,0.004278,0.522704,0.714455,SIRA
36852.0,711.188,272.1256,172.4257,1.5782,0.77364,37262.0,216.6136,0.864616,0.988985,0.915592,0.796006,0.0073843,0.0046789,0.633625,0.787238,DERMASON
43802.0,777.255,300.7015,185.4673,1.6213,0.787134,44208.0,236.1574,0.757201,0.990822,0.91112,0.785355,0.006865,0.0042342,0.616782,0.778147,SIRA
36658.0,716.181,270.177,172.7558,1.5639,0.76886,37295.0,216.0431,0.707441,0.982932,0.898121,0.799636,0.0073702,0.0047126,0.639417,0.785987,SIRA
36071.0,737.163,309.9042,148.1976,2.0912,0.878249,36464.0,214.306,0.798178,0.989228,0.834145,0.691523,0.0085915,0.0041085,0.478204,0.684074,HOROZ
75282.0,1028.611,392.4946,244.212,1.6072,0.782855,76126.0,309.5996,0.782619,0.988906,0.894124,0.7888,0.0052137,0.003244,0.622205,0.780049,CALI
43487.0,762.41,290.4956,190.6049,1.5241,0.754642,43610.0,235.3081,0.688145,0.997197,0.940148,0.810023,0.00668,0.004383,0.656137,0.807752,SIRA
50390.0,924.943,389.6637,164.6499,2.3666,0.906343,51389.0,253.2945,0.77699,0.98056,0.740153,0.650034,0.007733,0.0032675,0.422544,0.637397,HOROZ
79473.0,1034.627,403.7128,250.6428,1.6107,0.783934,80415.0,318.1001,0.763642,0.988286,0.932953,0.787937,0.0050799,0.0031538,0.620844,0.778707,CALI
37648.0,731.196,290.7761,164.8523,1.7639,0.82376,38223.0,218.9409,0.715662,0.98496,0.884883,0.752954,0.0077235,0.0043788,0.566939,0.741629,DERMASON
68425.0,926.92,334.4741,260.471,1.2841,0.627337,69209.0,295.1624,0.848937,0.988667,1.000777,0.882467,0.0048882,0.0038067,0.778748,0.872466,BARBUNYA
54917.0,912.543,383.5595,182.2986,2.104,0.879834,55462.0,264.4284,0.740525,0.990179,0.828723,0.689406,0.0069844,0.0033195,0.475281,0.682635,HOROZ
75594.0,1015.775,384.7167,250.1808,1.5378,0.759679,76252.0,310.2398,0.73418,0.991369,0.920662,0.806411,0.0050893,0.0033096,0.650299,0.799451,BARBUNYA
36371.0,689.856,251.7585,183.9397,1.3687,0.682785,36780.0,215.1938,0.7162,0.988861,0.960379,0.854763,0.006922,0.0050574,0.730619,0.845242,DERMASON
41788.0,763.698,309.1771,172.0912,1.7966,0.830774,42127.0,230.6657,0.798014,0.991963,0.900372,0.746063,0.0073986,0.0041182,0.55661,0.740067,SIRA
57094.0,946.0,390.7897,186.02,2.1008,0.87944,57621.0,269.6195,0.678416,0.990862,0.801715,0.689935,0.0068446,0.0032581,0.47601,0.683631,HOROZ
68798.0,954.966,344.9438,253.944,1.3583,0.676775,69591.0,295.9669,0.769675,0.988602,0.948005,0.858015,0.0050139,0.0036912,0.736189,0.848235,BARBUNYA
33238.0,660.059,264.4629,160.0227,1.6527,0.79616,33738.0,205.7184,0.66931,0.985173,0.958694,0.777873,0.0079566,0.0048144,0.605086,0.766339,DERMASON
74944.0,1007.751,395.9738,240.9807,1.6432,0.793495,76311.0,308.9046,0.713051,0.982092,0.927347,0.780114,0.0052836,0.0032155,0.608577,0.766143,CALI
47015.0,804.239,317.3234,188.6455,1.6821,0.804103,47801.0,244.6664,0.755865,0.983561,0.913436,0.771032,0.0067494,0.0040124,0.59449,0.758356,SIRA
39046.0,736.503,280.3838,177.3122,1.5813,0.774649,39699.0,222.9697,0.735408,0.983562,0.904569,0.79523,0.0071808,0.0045411,0.632391,0.782158,SEKER
69188.0,948.494,374.9613,234.937,1.596,0.77937,69905.0,296.8035,0.696996,0.989736,0.966427,0.791558,0.0054195,0.0033957,0.626563,0.783433,BARBUNYA
24239.0,583.172,227.5953,135.6013,1.6784,0.803133,24608.0,175.6764,0.804959,0.985027,0.895641,0.771881,0.0093896,0.0055943,0.5958,0.760323,DERMASON
51317.0,898.468,380.5869,171.6784,2.2169,0.892479,52276.0,255.6141,0.711421,0.981646,0.798848,0.671631,0.0074164,0.0033455,0.451089,0.659304,HOROZ
39493.0,730.828,279.2533,180.0678,1.5508,0.764335,39907.0,224.2421,0.738435,0.989633,0.929189,0.803006,0.0070709,0.0045594,0.644819,0.794681,SEKER
42642.0,825.822,341.9238,158.7899,2.1533,0.885625,42958.0,233.0108,0.692783,0.992651,0.78574,0.68147,0.0080184,0.0037238,0.464401,0.676462,HOROZ
65941.0,979.195,387.5758,216.624,1.7892,0.829221,66489.0,289.7555,0.667303,0.991755,0.864221,0.74761,0.0058776,0.0032851,0.55892,0.741446,CALI
202467.0,1642.043,630.6853,408.745,1.543,0.761558,204545.0,507.7297,0.740715,0.989841,0.943617,0.805044,0.003115,0.0020188,0.648097,0.796866,BOMBAY
34646.0,717.149,292.325,150.9034,1.9372,0.856457,34923.0,210.0306,0.738358,0.992062,0.846536,0.718483,0.0084374,0.0043556,0.516218,0.71278,DERMASON
41167.0,736.176,294.835,177.7802,1.6584,0.797755,41425.0,228.945,0.756599,0.993767,0.954551,0.776519,0.0071619,0.0043185,0.602982,0.771679,SIRA
68973.0,976.871,379.2078,231.5852,1.6374,0.791856,69498.0,296.3425,0.724178,0.992439,0.908267,0.781478,0.0054979,0.0033576,0.610708,0.775569,CALI
157021.0,1416.675,554.2631,360.7046,1.5366,0.759264,160016.0,447.13,0.738772,0.981282,0.983166,0.806711,0.0035299,0.0022972,0.650782,0.791611,BOMBAY
49092.0,828.448,325.6819,191.9225,1.6969,0.807918,49648.0,250.0113,0.778825,0.988798,0.898853,0.767655,0.0066341,0.0039095,0.589294,0.759056,SIRA
33607.0,658.981,240.8142,177.6858,1.3553,0.67496,33969.0,206.8557,0.843949,0.989321,0.972499,0.858985,0.0071657,0.0052872,0.737854,0.849812,DERMASON
39868.0,721.876,260.2549,195.0438,1.3343,0.662079,40350.0,225.3023,0.666763,0.988044,0.961404,0.865698,0.006528,0.0048923,0.749434,0.855348,SEKER
27282.0,596.584,230.8572,150.4697,1.5342,0.758402,27660.0,186.3787,0.758267,0.986352,0.963271,0.807333,0.0084618,0.0055153,0.651787,0.796315,DERMASON
42632.0,754.635,284.4117,190.8507,1.4902,0.741424,43282.0,232.981,,0.984977,0.940733,0.819168,0.0066714,0.0044767,0.671037,0.806862,SEKER
